Location,Workforce,NPS® Breakdown,respid2,NPS_Code,NPSCommentCleaned,NPSCommentLemmatised,NPSCommentPolarity,NPSCommentSubjectivity,OverallCommentCleaned,OverallCommentLemmatised,OverallCommentPolarity,OverallCommentSubjectivity
150,Precinct,Detractor,6767073,0,the agent was very short explaining anything that was getting done to the totally ignored the fact that if it was more then what it was worth did not wanted to fix it he proceeded to check the item in to fix and agreeing that was more then to fix after replacing hard drive got charged over there for will not be using the service again or recommending to anyone,"The agent was very short explaining anything that was getting done to the ps4 totally ignored the fact that if it was more then what it was worth I did not wanted to fix it, he proceeded to check the item in to fix and agreeing that I was more then $120 to fix, after replacing hard drive I got charged over $300 there for I will not be using the service again or recommending to anyone",0.1680555555555555,0.4636111111111111,xyzxzy,.,0.0,0.0
1108,Precinct,Detractor,6766667,0,adam the geek squad technician lacked social interaction skills he didnt know where to find the storage on my computer to help me determine what could get rid of to free up disk space this was the whole reason was there when asked about external hard drives he just pointed to the section of the store that housed them had to ask him to walk me over there and suggest one to use based on my interaction with him he shouldnt be customer facing perhaps he is good with computers behind the scenes,"Adam, the Geek Squad technician, lacked social interaction skills . He didn't know where to find the storage on my computer to help me determine what I could get rid of to free up disk space . This was the whole reason I was there . When I asked about external hard drives he just pointed to the section of the store that housed them . I had to ask him to walk me over there and suggest one to use . Based on my interaction with him, he shouldn't be customer facing . Perhaps he is good with computers behind the scenes.",0.0916666666666666,0.4583333333333333,for future please train all geek squad representatives on how to be customer facing how to provide exceptional customer service ie going the extra mile to ensure the customer findsgets what they need and provide suggestions,"For future, please train all Geek Squad representatives on how to be customer facing, how to provide exceptional customer service (i.e., going the extra mile to ensure the customer finds/gets what they need) and provide suggestions.",0.2222222222222222,0.4083333333333334
886,Precinct,Detractor,6765556,0,my computer is still not fixed even though they told me it was,My computer is still not fixed even though they told me it was,-0.05,0.2,xyxyxz,xyxyxz,0.0,0.0
846,Precinct,Detractor,6765170,0,they check my computer in and promised to be fix in one day they text me on the four day to pick up my computer when got home my computer was not fix and returned back and they took four more days,they check my computer in and promised to be fix in one day they text me on the four day to pick up my computer when I got home my computer was not fix and I returned back and they took four more days,0.25,0.25,xyxyxz,xyxyxz,0.0,0.0
452,Precinct,Detractor,6764898,0,no follow up call when was told would get it,no follow up call when I was told I would get it.,0.0,0.0,always had good experience this time was horrible first got an inhome appointment had to wait weeks after an hour he told me that he could not fix it had to take it in to the store was told didnt need an app the person at the store gave me all kinds of grief about that and talked about his puppy who woke him up to early was told someone would call to let me know what was going on did not receive call called days later and was told they were assigning someone next day same thing asked to speak to supervisor and was told it was ready to be picked up very poor service when picked it up the person that helped me was very helpful the,"always had a good experience . This time was horrible . First got an in-home appointment had to wait 3 weeks, after an hour he told me that he could not fix it had to take it in to the store was told I didn't need an app . the person at the store gave me all kinds of grief about that and talked about his puppy who woke him up to early . Was told someone would call to let me know what was going on . Did not receive a call I called 2 days later and was told they were assigning someone . Next day same thing . I asked to speak to a supervisor and was told it was ready to be picked up . Very poor service . When I picked it up the person that helped me was very helpful . the",-0.0790909090909091,0.3762121212121211
787,Precinct,Detractor,6764762,0,appt process is cumbersome it takes multiple trips to best buy to fix problem if at all,Appt . process is cumbersome & it takes multiple trips to Best Buy to fix problem if at all.,0.5,0.15,store does not carry computer batteries would have to buy one elsewhere go back to geek squad to have it installed instead opted to use asurion they seem to be much more efficient,"Store does not carry computer batteries & I would have to buy one elsewhere & go back to Geek Squad to have it installed . Instead, I opted to use Asurion . They seem to be much more efficient.",0.25,0.25
422,Precinct,Detractor,6764487,0,geek associates are quick courteous and trust worthy my computer problems were assessed and scheduled for repair all options were explained my computer was fixed and returned within few days my one complaint is that the geek squad does not do good job of managing customers with preappointments versus customers who just walk in and make appointments have always made appointments on line days in advance and arrived on time only to find several persons in line ahead me who said they had just arrived and made an appointment if can just walk in and make an appointment why would ever go online and make an appointment days in advance you should either have appointments or you have both unless you have some rules to make it fair geek squad associates apparently have no system or rules for dealing preappointments vs walkins associates seem to have attitude and take the path of least resistance for any future services will just show up at my convenience and make an immediate appointment,"GEEK associates are quick, courteous, and trust worthy . My computer problems were assessed and scheduled for repair . All options were explained . My computer was fixed and returned within a few days . My one complaint is that the GEEK squad does not do a good job of managing customers with pre-appointments versus customers who just walk in and make appointments . I have always made appointments on line days in advance and arrived on time only to find several persons in line ahead me who said they had just arrived and made an appointment . If I can just walk in and make an appointment, why would I ever go online and make an appointment days in advance? You should either have appointments or “ first-come, first-serve. ” You can ’ t have both unless you have some rules to make it fair . GEEK squad associates apparently have no system or rules for dealing pre-appointments vs. walk-ins . Associates seem to have a “ go-along get-along ” attitude and take the path of least resistance . For any future services, I will just show up at my convenience and make an immediate appointment",0.1551282051282051,0.4903846153846155,my one complaint is that the geek squad does not do good job of managing customers with preappointments versus customers who just walk in and make appointments have always made appointments on line days in advance and arrived on time only to find several persons in line ahead me who said they had just arrived and made an appointment if can just walk in and make an appointment why would ever go online and make an appointment days in advance you should either have appointments or you have both unless you have some rules to make it fair geek squad associates apparently have no system or rules for dealing preappointments vs walkins associates seem to have attitude and take the path of least resistance for any future services will just show up at my convenience and make an immediate appointment,"My one complaint is that the GEEK squad does not do a good job of managing customers with pre-appointments versus customers who just walk in and make appointments . I have always made appointments on line days in advance and arrived on time only to find several persons in line ahead me who said they had just arrived and made an appointment . If I can just walk in and make an appointment, why would I ever go online and make an appointment days in advance? You should either have appointments or “ first-come, first-serve. ” You can ’ t have both unless you have some rules to make it fair . GEEK squad associates apparently have no system or rules for dealing pre-appointments vs. walk-ins . Associates seem to have a “ go-along get-along ” attitude and take the path of least resistance . For any future services, I will just show up at my convenience and make an immediate appointment.",0.1062499999999999,0.446875
198,Precinct,Detractor,6764281,0,she did not do any thing to check my computer except check the wifi strength then she said that my hard drive could be going bad thought you would have done some kind of test on it,"She did not do any thing to check my computer except check the wifi strength, then she said that my hard drive could be going bad . I thought you would have done some kind of test on it.",-0.1305555555555555,0.7027777777777778,would another appt for some one else to tell me what is wrong with my computer and what it would cost to fix it that is what went there ffor,I would another appt . for some one else to tell me what is wrong with my computer and what it would cost to fix it . That is what I went there ffor.,-0.5,0.9
828,Precinct,Detractor,6764122,0,cant get my new computer fixed its monthas old and still cant get it to work right geek squad has horrible customer service even after paid for subscription was told would have priority service but all get is new appointment every two weeks and never get anything done have to drive miles round trip for an appointment and its still broke never will ever deal with geek squad again,i cant get my new computer fixed . Its 8 monthas old and still cant get it to work right . geek squad has horrible customer service even after i paid for a subscription . I was told i would have priority service . but all i get is a new appointment every two weeks and never get anything done . i have to drive 90 miles round trip for an appointment and its still broke . never will i ever deal with geek squad again,-0.0630797773654916,0.4635435992578849,need my shit fixed now had an appointment scheduled for tomorrow ive been waiting two weeks for this and the called the day before to say they have to reschedlue for days later,i need my shit fixed now . i had an appointment scheduled for tomorrow . ive been waiting two weeks for this and the y called the day before to say they have to reschedlue for 10 days later.,-0.0333333333333333,0.3333333333333333
1099,Precinct,Detractor,6763965,0,took weeks to scrap pc ask me if still wanted it before scrapping also was kinda dumb not to bring flash drive to backup everything before claiming hey everything was other than that their day total tech is,"Took 4 weeks to scrap a pc, didn ’ t ask me if I still wanted it before scrapping . Also was kinda dumb not to bring a flash drive to backup everything before claiming “ oh hey everything was fine ” other than that their 1 day total tech is a 10/10",-0.1666666666666666,0.5416666666666666,no comment,No comment,0.0,0.0
384,Precinct,Detractor,6763874,0,my computer came back with scratches that there before it was in worse condition,My computer came back with scratches that weren ’ t there before . It was in worse condition,-0.2,0.3,my computer came back in worse condition it was scratched and the quote for repair was astronomical,My computer came back in worse condition . It was scratched and the quote for repair was astronomical,-0.2,0.3
543,Precinct,Detractor,6763845,0,the geek squad failed to tell me they just replaced my phone and wanted to stay there to set up my phone again but they suggested it would work better from home did not have any service to my phone and how to get on customer support with my phone provider and ended up having to go to the store the next day because still did not have service when went to tmobile they stated that they did not tell tmobile that they replace the phone and it was like my phone was not registering to the network all of this hassle and not having phone for almost day was kind of annoying when the geek squad just told me they replace the phone,The geek squad failed to tell me they just replaced my phone . And I wanted to stay there to set up my phone again but they suggested it would work better from home . I did not have any service to my phone and how to get on customer support with my phone provider and ended up having to go to the store the next day because I still did not have service . When I went to T-Mobile they stated that they did not tell T-Mobile that they replace the phone and it was like my phone was not registering to the network . All of this hassle and not having a phone for almost day was kind of annoying when the geek squad could ’ ve just told me they replace the phone.,-0.04,0.52,xyxyxz,xyxyxz,0.0,0.0
843,Precinct,Detractor,6763837,0,horrible customer service took me three days to get my screen fixed even though had appointment scheduled and was on time,"Horrible customer service, took me three days to get my screen fixed even though had a appointment scheduled and was on time!!!",-0.45,0.6,hated it rather how never got the screen fixed if knew they was gone be that bad so rude no sympathy,I hated it!! I rather how never got the screen fixed if I knew they was gone be that bad . So rude no sympathy,-0.45,0.5416666666666666
56,Precinct,Detractor,6763788,0,was charged for them to tell me they fixed my imac and the hard drive is going bad take it to the mac store,I was charged $110.00 for them to tell me they can ’ t fixed my iMac and the hard drive is going bad take it to the Mac store,-0.2972222222222221,0.4694444444444444,xyxyxz,xyxyxz,0.0,0.0
398,Precinct,Detractor,6763413,0,was given mixed messages was told over the phone that need an appointment to transfer data retrieved from my defective pc to my new one made one only to learn after driving miles to the appointment that the transfer would require two days resulting in another round trip similarly was told over the phone that need an appointment to pick up the new machine after the data retrieval however when arrived to do so the sole agent on duty was slammed and unable to review whether the data transfers had been made after got home found they had not been,"I was given mixed messages . I was told over the phone that I wouldn ’ t need an appointment to transfer data retrieved from my defective PC to my new one . I made one, only to learn after driving 65 miles to the appointment that the transfer would require two days, resulting in another round trip . Similarly, I was told over the phone that I wouldn ’ t need an appointment to pick up the new machine after the data retrieval . However, when I arrived to do so, the sole agent on duty was slammed and unable to review whether the data transfers had been made . After I got home, I found they had not been.",-0.0534090909090909,0.4636363636363636,xyxyxz,xyxyxz,0.0,0.0
359,Autotech,Detractor,6762583,0,because when drive miles one way for an appointment expect the technician that am consulting is going to be there yet he wasnt so they asked me to come back the next day miles and my time wasted,"Because when I drive 50 miles one way for an appointment, I expect the technician that I am consulting is going to be there . Yet he wasn't . So they asked me to come back the next day . 100 miles and my time wasted.",-0.0666666666666666,0.0,at least could have been alerted that the technician was not going to be able to make it,At least I could have been alerted that the technician was not going to be able to make it.,0.1,0.5125
452,Precinct,Detractor,6762553,0,first off was denied even though was in warranty had to get on social media and have one of social media team members contact the store to resolve the situation once got the laptop back found out they put the wrong screws in the wrong places and now the laptop isnt flat anymore and wiggles when you rest your wrists on it pulled all the screws out and found they literally stripped one of the holes and put in screw that doesnt come with the laptop am still trying to find solution to get my laptop to sit flat thanks for screwing me over,First off I was denied even though I was in warranty . I had to get on social media and have one of social media team members contact the store to resolve the situation . Once I got the laptop back I found out they put the wrong screws in the wrong places and now the laptop isn't flat anymore and wiggles when you rest your wrists on it . I pulled all the screws out and found they literally stripped one of the holes and put in a screw that doesn't come with the laptop . I am still trying to find a solution to get my laptop to sit flat . Thanks for screwing me over.,-0.0592592592592592,0.3018518518518518,absolutly pissed that my laptop now has one screw whole that is stripped and wont sit flat thanks for destroying my laptop would take it back to the store but feel it would be massive waste of time,"Absolutly pissed that my laptop now has one screw whole that is stripped and won't sit flat . Thanks for destroying my laptop, I would take it back to the store but I feel it would be a massive waste of time.",-0.0035714285714285,0.2464285714285714
881,Precinct,Detractor,6762550,0,nothing has worked since this hard drive has been installed,Nothing has worked since this hard drive has been installed!,-0.2916666666666667,0.5416666666666666,been no help to this point,Been no help to this point!,0.0,0.0
527,Precinct,Detractor,6761864,0,because my new dell laptop still doesnt turn on when picked up my laptop it was on in the store by the time got home it had turned off again and havent been able to get it to come on again,"Because my NEW Dell laptop still doesn't turn on . When I picked up my laptop it was on in the store . By the time I got home it had turned off again, and I haven't been able to get it to come on again.",0.3181818181818182,0.5397727272727273,will be taking my lap top back to the geek squad hopefully today to see if they can determine why my lap top will not turn on,I will be taking my lap top back to the Geek Squad (hopefully today) to see if they can determine why my lap top will not turn on.,0.3333333333333333,0.3333333333333333
1451,Precinct,Detractor,6760713,0,arrived hour early for my appt the scheduled customer was not present there were employees standing around but was told would need to wait to see if the scheduled customer showed up so waited while employees chatted and waited while the scheduled customer never showed up and waited while there was nobody else in line it took me an entire hour when there was nobody else in this line to drop computer to have it cleaned in order to give to someone else that is horrible customer service if you have extra employees that do not belong in that area you better get them busy doing something other than standing around chatting most of them looked at me not one asked if they could help me very poor service,"I arrived 1 hour early for my appt . The scheduled customer was not present . There were 3-4 employees standing around, but I was told I would need to wait to see if the scheduled customer showed up . So I waited, while employees chatted, and I waited while the scheduled customer NEVER showed up, and I waited while there was nobody else in line . It took me an entire hour when there was nobody else in this line to drop a computer to have it cleaned in order to give to someone else . That is horrible customer service . If you have extra employees that do not belong in that area, you better get them busy doing something other than standing around chatting . Most of them looked at me, not one asked if they could help me . Very poor service.",-0.0445,0.4479999999999999,poor customer service,Poor customer service.,-0.4,0.6
1015,Precinct,Detractor,6760517,0,my computer came back damaged and was told needed to live with it,my computer came back damaged and i was told i needed to live with it.,0.0681818181818181,0.25,my case is all bent up from someone prying it apart with screws still in it now have to live with repair that was very sloppy,my case is all bent up from someone prying it apart with screws still in it . now i have to Live with a repair that was very sloppy.,-0.2026515151515152,0.7375
825,Precinct,Detractor,6759856,0,filled out survey earlier and detailed my experience regarding pick up and completion of unit to find out it was not in and then told it would be done by then changed to monday never spoke directly to service rep someone from another department came over and heard about my waiting for over an hour previously and pushing minutes today until verbally shared my frustration with blue shirt later got call from service rep to tell me that the unit was unrepairable due to the nature of the hard drive and surface pro am not sure how dates are determined for pick up not being notified about it would not be ready and within two hours tell me about the hard drive being shot and being surface pro they cant do anything about it no explanation as to how it could happen etc etc the gentleman by the name of josh got us signed up last sunday after an hour on thursday tommy was helpful but not until an hour after me sitting there couldnt recommend geek squad with that type of service coordination and lack of communication,"I filled out a survey earlier and detailed my experience regarding pick up and completion of unit . To find out it was not in . And then told it would be done by 4:30, then changed to Monday . Never spoke directly to a service rep - someone from another department came over and heard about my waiting for over an hour previously and pushing 45 minutes today, until I verbally shared my frustration with a 'blue shirt' . Later I got a call from a service rep to tell me that the unit was unrepairable due to the nature of the hard drive and surface pro . I am not sure how dates are determined for pick up, not being notified about it would not be ready and within two hours tell me about the hard drive being shot and being a Surface Pro they can't do anything about it . No explanation as to how it could happen etc etc . The gentleman by the name of Josh got us signed up last Sunday - After an hour on Thursday Tommy was helpful - but not until an hour after me sitting there . I couldn't recommend Geek Squad with that type of service coordination and lack of communication.",-0.0019230769230769,0.4408119658119658,could not evaluate anyone besides josh who sold me the unit and tommy who eventually gave me the first unit came for on thursday that night tho too no one knew was there or anything simply walk in and sit in one of eight chairs,"Could not evaluate anyone besides Josh who sold me the unit and Tommy who eventually gave me the first unit I came for on Thursday . That night tho too, no one knew I was there or anything . Simply walk in and sit in one of eight chairs.",0.125,0.3452380952380952
571,Precinct,Detractor,6758364,0,paid for the service plan to have my laptop backed up on an external drive bought before the laptop was sent away for warranty repair showed the agent that it had and drive with all of my documents and pictures on the data drive she assured me that both drives would be backed up when got the external drive and tried to use the files few days later realized that they only backed up the drive and none of my files from the drive were there when the laptop came back the drive was empty was devastated as the drive included pictures from by senior year in sports which had not backed up yet the geek squad did attempt data restore and did recover lot of files but they are not organized and can only hope everything is there will never know it is going to take ton of hours to sort through the files there is no excuse for not doing the proper backup which is their job and to compound the problem one of the people spoke to over the phone tried to tell me it was problem with the drive when they know the drive is and was fine it was infuriating to have someone try to either lie to me or come up with another excuse to account for an obvious mistake by the team can understand mistake though one that should not have happened but attempting to lie or divert to with the is unacceptable with that said do have repaired laptop and over files restored so hopefully have everything just not organized,"I paid for the service plan to have my laptop backed up on an external drive I bought, before the laptop was sent away for a warranty repair . I showed the agent that it had a C: and D: drive, with all of my documents and pictures on the D: DATA drive . She assured me that both drives would be backed up . When I got the external drive and tried to use the files a few days later, I realized that they only backed up the C: drive and none of my files from the D: drive were there . When the laptop came back, the D: drive was empty . I was devastated as the D drive included pictures from by daughter ’ s senior year in sports which I had not backed up yet . The Geek Squad did attempt a data restore and did recover a lot of files, but they are not organized and I can only hope everything is there . I will never know . It is going to take a ton of hours to sort through the files . There is no excuse for not doing the proper backup, which is their job . And to compound the problem, one of the people I spoke to over the phone tried to tell me it was a problem with the drive when they know the drive is and was fine . It was infuriating to have someone try to either lie to me or come up with another “ plausible ” excuse to account for an obvious mistake by the team . I can understand a mistake, though one that should not have happened, but attempting to lie or divert to a “ problem with the drive ” is unacceptable!! With that said, I do have a repaired laptop and over 120,000 files restored, so hopefully I have everything - just not organized.",-0.0363095238095238,0.3428571428571428,explained it in one of the questions,I explained it in one of the questions.,0.0,0.0
1533,Precinct,Detractor,6758313,0,hard to get hold of someone to make appointment make appointment to pick it up days after computer done,Hard to get hold of someone to make appointment . Make appointment to pick it up 3 days after computer done,-0.2916666666666667,0.5416666666666666,xyxyxz,xyxyxz,0.0,0.0
299,Precinct,Detractor,6757870,0,it took twice as long as they said to have my phone repaired and they returned it without sim card have no idea where my original sim card is,"It took twice as long as they said to have my phone repaired, and they returned it without a Sim card . I have no idea where my original Sim card is",0.1625,0.575,when have phone fixed and it has sim card when give the phone to you expect there to be sim card when it comes back,"When I have a phone fixed, and it has a Sim card when I give the phone to you, I expect there to be a Sim card when it comes back.",0.05,0.1
1422,Precinct,Detractor,6757669,0,they did not fix my problem even though they said they did,They did not fix my problem even though they said they did,0.0,0.0,it was waste of time and money,It was a waste of time and money,-0.2,0.0
488,Precinct,Detractor,6757161,0,when got home and hooked it up had the same problem hour round trip to be made again hope they fix it correctly this time,"When I got home and hooked it up I had the same problem, 3 hour round trip to be made again, hope they fix it correctly this time",-0.1,0.2625,personal in the store are execellentrepaire was not done correctly and still had the same problem,"Personal in the store are execellent, repaire was not done correctly and still had the same problem",0.0,0.2125
331,Precinct,Detractor,6757129,0,was not happy with the explanation received about my service found it patronizing and way to sell me total tech,I was not happy with the explanation I received about my service . I found it patronizing and a way to sell me total tech.,-0.2,0.875,was not satisfied with the answer continually referred to the fan being the cause of the slow internet connection it seemed more important to sign me up for total tech that to address the problem came in forslow internet also agent used an oil change analogy multiple timestalking down to me,I was not satisfied with the answer . Continually referred to the fan being the cause of the slow internet connection . It seemed more important to sign me up for total tech that to address the problem I came in for---slow internet!!! Also agent used an oil change analogy multiple times...talking down to me.,0.0277777777777777,0.5626984126984127
1539,Precinct,Detractor,6755355,0,was advised to buy new product because they couldnt replace the battery in my ipod and apple wouldnt do it when called for an appt was told it would be done total tech has now let me down twice,I was advised to buy a new product because they couldn't replace the battery in my ipod and Apple wouldn't do it . When I called for an appt . was told it would be done . Total Tech has now let me down twice.,-0.0063973063973064,0.4978114478114478,did not try to solve my problem recommended buy new product,Did not try to solve my problem . Recommended buy a new product,0.1363636363636363,0.4545454545454545
45,Precinct,Detractor,6755045,0,they havent resolved my issue brought my computer in with blue screen and was rild there is no issues with it even though they saw they blue screen,"They haven't resolved my issue . I brought my computer in with ""blue screen"" and was rild there is no issues with it . Even though they saw they blue screen",0.0,0.1,bought computer for my business and cannot use it it is ineffective due to the blue screen error that happens daily sometimes as soon as turn it on geek squad has provided no solutions or resolutions for my problem,I bought a computer for my business and I cannot use it . It is ineffective due to the blue screen error that happens daily . Sometimes as soon as I turn it on . Geek squad has provided no solutions or resolutions for my problem,-0.0416666666666666,0.1583333333333333
566,Precinct,Detractor,6754075,0,the geek squad lost the sim card from my iphone,The Geek Squad lost the SIM card from my iPhone,0.0,0.0,when they replace broken screen on an iphone make sure they put the sim card back in the phone and not throw it away,When they replace a broken screen on an iPhone make sure they put the SIM card back in the phone and not throw it away: (,0.0333333333333333,0.4296296296296296
694,Precinct,Detractor,6753537,0,our issue wasnt resolved and wasnt aware at the time purchased total tech that the anti virus is no longer included in the will not be singing up again when this expires,Our issue wasn't resolved and I wasn't aware at the time I purchased Total Tech that the anti virus is no longer included in the $199 . I will not be singing up again when this expires.,0.125,0.5,xyxyxz,xyxyxz,0.0,0.0
57,Precinct,Detractor,6752752,0,made an appointment with the geek squad for on tuesday march to get screen protector put on my ipad the screen protector wanted was not in stock at my local best buy store so had to order it and have it delivered to the best buy got to the best buy early enough before my appointment to pick up my instore pick up and then go to the geek squad to get my screen protector put on was right on time for my appointment and was helped by geek squad member told them why made the appointment and that wanted the ipad screen protector put on my ipad and they took the ipad back to have it worked on waited there for over minutes waiting for my ipad to be done and then asked member who is walking by if they could check on my screen protector because it should not have taken so long to put on she went back to the back and brought back my ipad and said it was just sitting there there was many air bubbles and brought that to her attention but she said that they could try putting on another one do not want to wait another minutes so paid and left,"I made an appointment with the geek squad for 12:40 on Tuesday, March 15 to get a screen protector put on my iPad . The screen protector I wanted was not in stock at my local Best Buy store so I had to order it and have it delivered to the Best Buy . I got to the Best Buy early enough before my appointment to pick up my in-store pick up and then go to the geek squad to get my screen protector put on . I was right on time for my appointment and I was helped by geek squad member . I told them why I made the appointment and that I wanted the iPad screen protector put on my iPad and they took the iPad back to have it worked on . I waited there for over 40 minutes waiting for my iPad to be done and then I asked a member who is walking by if they could check on my screen protector because it should not have taken so long to put on . She went back to the back and brought back my iPad and said it was just sitting there . There was many air bubbles and I brought that to her attention but she said that they could try putting on another one . I do not want to wait another 40 minutes so I paid and left.",0.2739795918367347,0.2239795918367347,spent over plus the cost of an screen protector to have poor customer service and for it not to be put on correctly on my ipad minute job took over minutes and been left sitting there had not asked an agent the status of my ipad will not recommend this service to anyone,I spent over $16 plus the cost of an screen protector to have poor customer service and for it not to be put on correctly on my iPad . A 10 minute job took over 40 minutes and I would ’ ve been left sitting there had I not asked an agent the status of my iPad . I will not recommend this service to anyone.,-0.1666666666666666,0.2333333333333333
351,Precinct,Detractor,6752252,0,had to wait long time for geek squad member even though had an appointment and arrived long before my appointed time only one geek squad associate was on duty he had many interruptions,I had to wait a long time for a Geek Squad member even though I had an appointment and arrived long before my appointed time . Only one Geek Squad associate was on duty . He had many interruptions.,0.1,0.575,understaffed and rushedappointment time not kept,Understaffed and rushed.appointment time not kept.,0.0,0.0
395,Precinct,Detractor,6751791,0,lack of communication disorganized they find sim card one hour wait time turned into hours only got answer after asking ben though they knew was waiting,"Lack of communication, disorganized, they couldn ’ t find SIM card, one hour wait time turned into 2 hours, only got answer after asking Ben though they knew I was waiting",0.0,1.0,xyxyxz,xyxyxz,0.0,0.0
1155,Precinct,Detractor,6751771,0,called over times was hung up on after long wait just clicked and disconnected then waited on the line and spoke to several people with the same issue had my situation escalated for the person to take control of my computer when he needed to reach me he put notepad up and asked me question all of sudden there was no movement for minutes under bunch of open screens saw note that the issue was taken care of it was not this was shortly before shift change so he probably didnt want to deal with me they said they could do an appt by coming to my home but it would take long time made an appt for in store but called the next day because wanted to try again before going in store because am in wheelchair after several hours got back to advanced support after while the man said he was leaving for the day and transferring to someone else when the next person came on asked him please do not leave this unless it is working or we have spoken before we disconnect he called me few times told him the things that were not working for the two other people but he continued to upload drivers explained when that was done before the wifi was still not working even though it said drivers were successfully installed when he said he was done after doing the exact same thing spoke with him on the phone and said please we need to check that it is working first he said he would hung up with him and he immediately disconnected the remote support without another word call back would make me be on the phone once again explaining everything all over this was disaster and total waste of money my service contract came with my computer will never buy this service again and will post reviews about it wherever can also was told on one call that no was wrong people only came to the house for appliances and then again on another call they said that was not the case but that if someone came to my house and couldnt fix it would have to come into the store several different stories to which only confirmed the last one after went to the store,"I called over 7 times, was hung up on after a long wait (just clicked and disconnected), then waited on the line and spoke to several people with the same issue . I had my situation escalated for the person to take control of my computer . When he needed to reach me he put notepad up and asked me a question . All of a sudden there was no movement for 15 minutes . Under a bunch of open screens I saw a note that the issue was taken care of . IT WAS NOT . This was shortly before a shift change so he probably didn't want to deal with me . They said they could do an appt by coming to my home but it would take a long time . I made an appt for in store but called the next day because I wanted to try again before going in store because I am in a wheelchair . After several hours I got back to advanced support . After a while, the man said he was leaving for the day and transferring to someone else . When the next person came on I asked him, PLEASE, do not leave this unless it is working or we have spoken before we disconnect . He called me a few times . I told him the things that were not working for the two other people but he continued to upload drivers . I explained when that was done before the wifi was still not working even though it said drivers were successfully installed . When he said he was done after doing the exact same thing I spoke with him on the phone and said please, we need to check that it is working first . He said he would . I hung up with him and he immediately disconnected the remote support without another word . A call back would make me be on the phone once again explaining everything all over . This was a disaster and a total waste of money . My service contract came with my computer . I will never buy this service again and will post reviews about it wherever I can . Also, I was told on one call that no, I was wrong, people only came to the house for appliances and then again on another call they said that was not the case but that if someone came to my house and couldn't fix it I would have to come into the store . Several different stories to which I only confirmed the last one after I went to the store.",0.0284482758620689,0.3612068965517241,this review is not for my service at the counter my service at the counter was perfect all the steps before coming in were disaster,This review is not for my service at the counter . My service at the counter was perfect . All the steps before coming in were a disaster.,1.0,1.0
198,Precinct,Detractor,6751625,0,it took many tries and much wasted time to get an agent on line in person it took over hrs of my time waiting in different times to get to another automated voice when was finally in contact wa human who was very apologetic was finally given an appointment to bring in my hp laptop on my original service request paper was told no charge waited to get my laptop back only to have message left on my laptop which did not have that there was change in the billing cost because never got the message kept waiting to get my laptop back finally went in person to the geek squad at tucson az east and was told that my laptop had not been sent for repair because had not given the ok for the charge of now to be charged okd the charge and finally picked up my device on tues march am yo when got home looked at my receipt and found that had been charged this is not what had agreed to pay had had call from andrew think that was his name and he told me that the price had been raised but that he told the people fixing the laptop that had had it with them for long time and that he assured me they agreed on the original price of now what do do it is difficult at my age to come in to the store please reply to me as to how may be reimbursed for my thank you for your help mrs jolanthe weeks,"It took MANY tries and MUCH wasted time, to get an agent on line (in person). It took over 3 hrs . of my time, waiting (in 6 different times) to get to ANOTHER AUTOMATED VOICE . When I was finally in contact w/a human, (who was very apologetic) I was finally given an appointment to bring in my HP laptop . On my original service request paper, I was told no charge . I waited to get my laptop back, only to have a message left on my laptop, which I did not have, that there was a change in the billing cost . Because I never got the message, I kept waiting to get my laptop back . Finally I went, in person to the Geek squad, at Tucson, AZ., East, and was told that my laptop had not been sent for repair because I had not given the OK for the charge of 111.00 now to be charged . I Okd the charge and finally picked up my device on Tues 15th March . I am 90 y/o . When I got home . I looked at my receipt and found that I had been charged $131.74 This is NOT WHAT I had agreed to pay . I had had a call from Andrew (I think that was his name) and he told me that the price had been raised but that he told the people, fixing the laptop that I had had it with them for a long time and that he assured me they agreed on the original price of 111.00 Now what do I do? It is difficult at my age to come in to the store . PLEASE REPLY TO ME, AS TO HOW I MAY BE RE-IMBURSED for my $21.74 Thank you for your help . Mrs. Jolanthe Weeks",0.0578947368421052,0.5421052631578948,please call me about my overcharge mrs weeks,Please call me about my OVERCHARGE . Mrs . Weeks @ 520-395-7785,0.0,0.0
431,Precinct,Detractor,6751605,0,called twice to ask simple question and message was left for them to call me back and nothing happened bought new laptop and had them transfer data from the old one asked them to take out the old hard drive the person who helped me said they would know if it is inside the old laptop or not,I called twice to ask a simple question and a message was left for them to call me back and nothing happened . I bought a new laptop and had them transfer data from the old one . A I asked them to take out the old hard drive . The person who helped me said they would . I don ’ t know if it is inside the old laptop or not.,0.0180871212121212,0.2441693722943722,still it sure what to do about the old hard drive,I ’ m still it sure what to do about the old hard drive,0.1027777777777777,0.5435185185185185
