Location,Workforce,NPS® Breakdown,respid2,NPS_Code,NPSCommentCleaned,NPSCommentLemmatised,NPSCommentPolarity,NPSCommentSubjectivity,OverallCommentCleaned,OverallCommentLemmatised,OverallCommentPolarity,OverallCommentSubjectivity
1466,Precinct,Passive,6791235,1,difficult schedule appointment way speak someone phone like able call talk person,It is very difficult to schedule an appointment and there is no way to speak with someone on the phone . I do not like not being able to call and talk with a person.,-0.075,0.8125,my computer was repaired sent back to the store and then it was sent back for repair second time that makes it the fourth time that the computer has been repaired for the same issue also think you should be able to call and speak with someone at the store,"My computer was repaired sent back to the store and then it was sent back for repair a second time . That makes it the fourth time that the computer has been repaired for the same issue . Also, I think you should be able to call and speak with someone at the store.",0.0833333333333333,0.125
530,Precinct,Passive,6791231,1,bought gaming pcs week first defective tradein defective third finally worked okay employee horrible good last great first didnt help kept pushing return pc instead getting diagnostics costs money words exactly tried asking diagnostics option walked away returns second second defective pc got set diagnostics without appointment finding defective said give last model test took home since gave two broken ones right shelf already free due circumstances excess usual stress tests asked store credit go best buy times work ended two broken pcs,"I bought 3 gaming pcs in a week . The first was defective, the trade-in was defective, and the third finally worked . Geek squad itself was okay . One employee was horrible, one was good, and the last one was great . The first didn't want to help me and kept pushing me to return the pc instead of getting diagnostics because ""that costs money"". Her words exactly as I tried asking more about the diagnostics option while she walked away to returns . The second one was there for the second defective pc . He got me set up with diagnostics without an appointment . After finding that this one was defective too I said to give me the last model and test it before I took it home since they gave me two broken ones right off the shelf already . They did it for free due to the circumstances and did it in excess of their usual stress tests . I should have asked for some store credit for having to do this . I had to go to best buy 4 times after work and ended up with two broken pcs.",0.1314625850340136,0.402891156462585,geek squad is okay best buy is horrible and will never buy something of this sort of value from you ever again since you like to stock defective bullshit,Geek squad is okay . Best buy is horrible and I will never buy something of this sort of value from you ever again since you like to stock defective bullshit.,0.1666666666666666,0.6
767,Precinct,Passive,6791209,1,complaint almost impossible speak member store calling,The only complaint I have is that it was almost impossible to speak with a member of the store when calling.,-0.3222222222222222,0.7333333333333334,overall the experience was great the technicians were very knowledgeable professional and kind my laptop was sent out for repair and received it back before the estimated timeframe the only complaint have is when trying to call in to the store to give information that was needed it was practically impossible to reach anyone by phone,"Overall the experience was great, the technicians were very knowledgeable, professional and kind . My laptop was sent out for repair and I received it back before the estimated timeframe . The only complaint I have is when trying to call in to the store to give information that was needed it was practically impossible to reach anyone by phone.",0.0814814814814815,0.4722222222222222
661,Precinct,Passive,6791208,1,good,Very good man.,0.91,0.7800000000000001,very satisfied,Very Satisfied.,0.65,1.0
172,Precinct,Passive,6791191,1,need go back explanations done see,I need to go back for explanations of what was done . I want to see it.,0.0,0.0,went in to pick up my device but was not shown anything that was done that was done to it brought it in because needed help with it have no idea what was done,I went in to pick up my device but I was not shown anything that was done that was done to it . I brought it in because I needed help with it . I have no idea what was done.,0.0,0.0
182,Precinct,Passive,6791092,1,,Service,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
887,Precinct,Passive,6791083,1,although store excellent product sent back fixed properly,"although the customer service at the store was excellent, my product had to be sent back because was not fixed properly",0.2375,0.325,my problem is my device was sent in for cracked screen and came back with the fan making noises however the people at the store were very kind apologetic and helpful,"my problem is my device was sent in for a cracked screen and came back with the fan making noises . However the people at the store were very kind, apologetic and helpful",0.39,0.5
778,Precinct,Passive,6790999,1,everything discussed install webroot new computer gave information renewed november install office,They did not do everything we discussed . They did not install Webroot on my new computer . I gave them all the information - I just renewed in November . They did not install Office.,0.1363636363636363,0.4545454545454545,have not had time to contact the geek squad to rectify my issues,I have not had time to contact the Geek Squad to rectify my issues,0.0,0.0
1478,Precinct,Passive,6790984,1,certain promised delivery time could achieved without delays,I'm certain that the promised delivery time could be achieved without delays.,0.2142857142857142,0.5714285714285714,no additional feedback,No additional feedback.,0.0,0.0
1140,Precinct,Passive,6790864,1,coustomer,Coustomer service.,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
43,Autotech,Passive,6790783,1,good fast,Service was good and fast,0.4499999999999999,0.6000000000000001,xyxyxz,xyxyxz,0.0,0.0
1084,Precinct,Passive,6790766,1,computer repaired sent away relatively simple repair,"not 10 only because the computer, to be repaired, had to be sent away for a relatively simple repair.",0.0,0.6785714285714286,everyone involved at the flagstaff az location was wonderful,"Everyone involved at the Flagstaff, AZ location was wonderful!",1.0,1.0
1448,Precinct,Passive,6790706,1,always room improvement,Always room for improvement,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
16,Precinct,Passive,6790705,1,easier going apple store,Easier than going to Apple Store.,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
212,Precinct,Passive,6790685,1,fast cold friendly,service was fast but cold have been more friendly,0.11875,0.65,xyxyxz,xyxyxz,0.0,0.0
101,Precinct,Passive,6790468,1,happy overseas agents done less minutes mission viejo best buy took two agents could get right wasted much time became aggated finally went store diego took problem,I was not at all happy with overseas agents . What was done in less than 10 minutes at the Mission Viejo Best Buy took two days/2 agents who could not get in right . I wasted so much time and became aggated . Finally i just went to the store where Diego took are of the problem,0.2741496598639455,0.4431972789115646,the is for overseas is for diego at mission viejo,The 6 is for overseas; 10 is for Diego at Mission Viejo,0.0,0.0
521,Precinct,Passive,6790447,1,could faster responsive messages,Service could be faster and more responsive to messages.,0.5,0.5,purchased new computer and wanted the files on the computer and flash drive transferred to the new computer also wanted the apps or programs transferred as well which was not done,"I purchased a new computer and wanted the files on the computer and flash drive transferred to the new computer . I also wanted the apps or programs transferred as well, which was NOT done.",0.1363636363636363,0.4545454545454545
112,Precinct,Passive,6790405,1,given good,Because I was given a good service.,0.7,0.6000000000000001,gave me good advice,Gave me a good advice.,0.7,0.6000000000000001
244,Precinct,Passive,6790358,1,team waco best buy phenomenal job putting pc back working order,The team at the Waco Best Buy did a phenomenal job of putting my PC back in working order.,0.5,0.2666666666666666,do like the fact that literally every part of the process is available on the best buy app,I do like the fact that literally every part of the process is available on the Best Buy app.,0.7,0.35
1095,Precinct,Passive,6790317,1,get charging cord back brought computer,Did not get the charging cord back I brought in with the computer.,0.0,0.0,when picked up my laptop informed them that was not the charging cord left they told me things are tagged in front of customer nothing was tagged in front of me they pulled the video and confirmed it was not tagged in front of me therefore went home without the charging cord dropped off with laptop,When I picked up my laptop I informed them that was not the charging cord I left . They told me things are tagged in front of customer nothing was tagged in front of me they pulled the video and confirmed it was not tagged in front of me therefore I went home without the charging cord I dropped off with laptop.,0.2,0.5
154,Precinct,Passive,6790070,1,worked best buy work got home,it worked at best buy but did not work when i got home,1.0,0.3,xyxyxz,xyxyxz,0.0,0.0
1020,Precinct,Passive,6789724,1,instore great remote bit cumbersome,Instore service great remote service a bit cumbersome,0.35,0.475,xyxyxz,xyxyxz,0.0,0.0
382,Precinct,Passive,6789667,1,issue resolved online experiences go store repair,My issue was resolved but only after 2 online experiences and then having to go to the store for repair.,0.0,1.0,aaron listened to me about the issues was having and was able to explain and repair my computer at that time was treated like valuable customer which like,Aaron listened to me about the issues I was having and was able to explain and repair my computer at that time . I was treated like a valuable customer which I like.,0.5,0.625
1037,Precinct,Passive,6789648,1,tech gave hassle first arrived said warranty wouldnt cover repairs month old computer finally check saw would cover completed process,The tech gave me a hassle when I first arrived and said the warranty wouldn't cover the repairs on a 3 month old computer . He finally check and saw it would cover it . So he completed the process,0.1166666666666666,0.5111111111111111,once the tech researched and saw the device was covered under warranty he completed the request for servicerepair the computer was only months old and started giving the error message warning when it was less than weeks old hadnt been into best buy in more than two years so didnt realize needed to make an appointment the tech was difficult to get to set up the service without an appointment but he finally did live an hour from the nearest best buy and was in town making pick up so dropped by best buy to get the computer fixed next time will know to call for appointment ahead so that should fix the problem,"Once the tech researched and saw the device was covered under warranty, he completed the request for service/repair . The computer was only 3 months old and started giving the error message warning when it was less than 6 weeks old . Hadn't been into Best Buy in more than two years, so I didn't realize I needed to make an appointment . The Tech was difficult to get to set up the service without an appointment, but he finally did . I live an hour from the nearest Best Buy and was in town making a pick up, so dropped by Best Buy to get the computer fixed . Next time I will know to call for a appointment ahead, so that should fix the problem.",0.2515151515151515,0.4282051282051282
572,Precinct,Passive,6789643,1,everything done professionally timely fashion,Everything was done professionally and in a timely fashion,0.1,0.1,xyxyxz,xyxyxz,0.0,0.0
112,Precinct,Passive,6789417,1,felt rushed,Felt rushed by GEEK,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
401,Autotech,Passive,6789393,1,tech great enough techs volume business,Tech was great but you don ’ t have enough techs for the volume of business.,0.4,0.625,tech great but workload is to great,Tech great but workload is to great ..,0.8,0.75
662,Precinct,Passive,6789375,1,workers great,The squad workers are great,0.8,0.75,the return trip was only minor problem and they fixed it in there was minor problem that was fixed easily by them the second trip everyone has been great,The return trip was only a minor problem and they fixed it in A There was a minor problem that was fixed easily by them the second trip . Everyone has been great,0.1666666666666666,0.4229166666666666
787,Precinct,Passive,6789251,1,generally helpful always,"Generally helpful, but not always.",0.05,0.5,told have to leave computer for days to resolve not acceptable leave it,Told I have to leave computer for 3-4 days to resolve . Not acceptable . Didn ’ t leave it.,0.0,0.0
1892,Precinct,Passive,6789184,1,good reservation process aweful,"Good Service, but the reservation process is aweful",0.7,0.6000000000000001,have more drop in slots that do not require appointment,have more drop in slots that do not require appointment,0.5,0.5
944,Precinct,Passive,6789112,1,know nothing computer equipment gs explained things layman terms could understand happy first person couldnt hear phone due noise household call dropped times could get someone help,"I know nothing about computer equipment, GS explained things to me in layman terms that I could understand . Not happy with the first person because I couldn't hear her on the phone, due to noise from her household . Call was dropped 3 times before I could get someone to help me.",-0.0916666666666666,0.5694444444444444,best buy employee did not sell me computer that did all that requested returned to bb times didnt have all the equipment that needed bbs error return geek squad helped me straighten things out but still have problem and waiting for geek squad to come to my home because computer wont talk to my printer,"Best Buy employee did not sell me a computer that did all that I requested . I returned to Bb 4 times .1 . Didn't have all the equipment that I needed (BB's error) 2nd-thru 4th return, Geek Squad helped me straighten things out but I still have a problem and waiting for Geek Squad to come to my home because computer won't talk to my printer.",1.0,0.3
431,Precinct,Passive,6789100,1,agents knowledgeable,Agents were knowledgeable.,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
114,Precinct,Passive,6789071,1,seemed someone assist someone waiting everything smooth,It seemed to take a while for someone to come out and assist me . Once someone was waiting on me everything was smooth,0.4,0.5,xyxyxz,xyxyxz,0.0,0.0
253,Precinct,Passive,6788913,1,person phone pleasant person edge rude though homeless person could bothered,person on the phone was pleasant but in person he was at the edge of being rude . As though I was a homeless person and he could not be bothered.,0.2166666666666666,0.7833333333333333,would like to find someone else for this service,would like to find someone else for this service.,0.0,0.0
655,Precinct,Passive,6788847,1,lost icons address list,Lost my icons and my address list!,0.0,0.0,sad iosty addresses and some programs,Sad Iosty addresses and some programs,-0.5,1.0
1426,Precinct,Passive,6788797,1,sudden gone computer without telling leaving hope completely,They all of a sudden were gone off my computer without telling me they were leaving . I hope they are completely out,0.05,0.45,this was online and not in store they could access my computer remotely first person helped with issues then needed extra help with the fourth extra help person worked hard then got frustrated sent me message that needed to contact microsoft myself and then disappeared off my computer,"This was online and NOT in store . They could access my computer remotely . First person helped with 3 issues, then needed extra help with the fourth . Extra help person worked hard, then got frustrated- sent me a message that I needed to contact Microsoft myself and then disappeared off my computer",-0.1236111111111111,0.2125
343,Precinct,Passive,6788765,1,good job,They did a good job.,0.7,0.6000000000000001,xyxyxz,xyxyxz,0.0,0.0
201,Precinct,Passive,6788629,1,excellent,Excellent service,1.0,1.0,xyxyxz,xyxyxz,0.0,0.0
2506,Precinct,Passive,6788619,1,appointment still wait thought someone taking customers appointments,"I had an appointment but still had to wait, I thought they should have had someone there taking care of the customers that had appointments",0.0,0.0,only found out could bring my apple phone there because friend told me had been driving miles to get it fixed,"I only found out I could bring my Apple phone there because a friend told me, I had been driving 25 miles to get it fixed",0.05,0.6
453,Precinct,Passive,6788602,1,people store nice stayed ontop things frustration picked tablet apps gone work emails gone thats lively hood,People at the store were very nice and stayed ontop of things . My frustration was when I picked up my tablet some of my apps were gone and my work emails were gone too!!!! Thats my lively hood!,0.4581818181818182,0.75,knowing had my computer wiped feel they could have opened up the computer to see if everything was back on the computer now have more days to wait to get it fixed again this is very frustating,Knowing I had my computer wiped I feel they could have opened up the computer to see if everything was back on the computer . Now I have 3 more days to wait to get it fixed again...this is VERY FRUSTATING!!!!!,0.2,0.25
387,Precinct,Passive,6788571,1,called schedule appointment philippines person spoke kept asking slow said couldnt understand speaking plain english,When I called to schedule an appointment (to the Philippines???) the person I spoke with kept asking me to slow down and said he couldn't understand me . I was speaking plain English!,-0.1674603174603174,0.2615079365079365,picked up my laptop when got home noticed that all but screw was missing on the back of the laptop had to return to the store to have that taken care of very disappointed,"I picked up my laptop, when I got home, I noticed that all but 1 screw was missing on the back of the laptop . Had to return to the store to have that taken care of . Very disappointed.",-0.3916666666666666,0.3416666666666667
226,Precinct,Passive,6788562,1,grea,Customer was grea,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
1019,Precinct,Passive,6788535,1,left gaming computer ago sent week two got notification saying got delivered back store day two got missed call best buy saying computer sent back since repair know exactly happened happy need wait longer computer,"I left my gaming computer a while ago and was sent out after a week or two I got a notification saying that it got delivered back to the store, a day or two after I got a missed call from Best Buy saying that my computer had to be sent back since it wasn ’ t repair . I don ’ t know what exactly happened but am not happy . Now I need to wait longer for my computer.",0.1416666666666666,0.2583333333333333,xyxyxz,xyxyxz,0.0,0.0
329,Precinct,Passive,6788475,1,three minutes late appointment person appt knew left anyway another rep nice enough answer questions appts least minutes long thats long need stay incase unforeseen delay,Because I was three minutes late for my appointment & the person I had the appt with knew I was there but he left anyway . Another rep was nice enough to answer questions . If the appts are at least 20 minutes long . Thats how long they need to stay incase of an unforeseen delay.,-0.0142857142857142,0.4714285714285714,the person that took the time to help me was courteous did answer all my questions it was the person that had the appt with that was rude noncommittal upon driving to my appt did not expect to run into an accent that delayed my arrival as stated before the person slated should have stated the length of that appt time,The person that took the time to help me was courteous & did answer all my questions . It was the person that I had the appt with that was rude & noncommittal . Upon driving to my appt I did not expect to run into an accent that delayed my arrival & as I stated before the person slated should have stated the length of that appt . time.,0.15,0.8
256,Precinct,Passive,6788474,1,would talked online regarding computer problem got disconnected called back even tho number made appt laptop store,"would be 10; but, I had talked to Geek Squad online regarding my computer problem got disconnected and no one called me back even tho they had my number . So I just made appt to take laptop into store.",0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
600,Precinct,Passive,6788225,1,unfortunately werent able fix device super nice eager help gave information needed make decision made sure understood going,"Unfortunately they weren't able to fix my device, but they were super nice and eager to help . They gave me all the information I needed to make a decision and made sure I understood what was going on.",0.2866666666666667,0.836111111111111,xyxyxz,xyxyxz,0.0,0.0
850,Precinct,Passive,6788212,1,return plug wireless mouse,They did not return the plug in for my wireless mouse,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
210,Precinct,Passive,6788194,1,pretty good,Pretty good service,0.475,0.8,xyxyxz,xyxyxz,0.0,0.0
819,Precinct,Passive,6788171,1,believe reasonably good job still believe could saved data contacting apple obtaining necessary parts apple lists acceptable partners,"I believe that they did a ""reasonably"" good job . Still believe that they could have saved my data by contacting Apple and obtaining the necessary parts! Apple lists the ""Geek Squad"" as one of its acceptable service partners!",0.35,0.8,for me the catalina upgrade installed on my apple macbook air is not as useful as the original elcapitan,"For me, the Catalina upgrade installed on my Apple MacBook Air is NOT as useful as the original El-Capitan!",0.3375,0.375
112,Precinct,Passive,6788097,1,everyone kind involved even tho problem took person solve,Everyone kind and involved even tho the problem took more than 1 person to solve.,0.55,0.7,xyxyxz,xyxyxz,0.0,0.0
210,Precinct,Passive,6788000,1,explained computer locking initially brought picked checked viruses found none still locking came back time found virus ended locking took got different battery see works,"I explained that my computer was ""locking up"" when I initially brought it in . When I picked it up they had checked for viruses and found none but it was still locking up . When I came back the 3rd time they had found a virus but it ended up locking up again . I took it and got a different battery and will see if that works or not.",0.0,0.1999999999999999,read my previous comments,Read my previous comments,-0.1666666666666666,0.1666666666666666
808,Precinct,Passive,6787992,1,feel lack communication among members issue,I feel that there was a lack of communication among Geek Squad members about my issue,0.0,0.0,li informed three geek sqad employees that needed new battery for my vaio laptop in addition to clearing clearing up some other problems was having when picked up the computer noone seemed to know needed new battery and was informed that would have to find one on my own,"lI informed three geek sqad employees that I needed a new battery for my vaio laptop in addition to clearing clearing up some other problems I was having . When I picked up the computer, noone seemed to know I needed a new battery, and I was informed that I would have to find one on my own.",0.1869318181818181,0.5710227272727273
654,Precinct,Passive,6787915,1,experience went well,My service experience went very well.,0.2,0.3,im very satisfied with the service received,I'm very satisfied with the service I received.,0.65,1.0
568,Precinct,Passive,6787837,1,dropped computer thursday didnt get back following wednesday quite long time wait addition documents put downloads tricky sorting,"I dropped the computer off on Thursday and didn't get it back until the following Wednesday . It was quite a long time to wait . In addition, my documents were all put into Downloads and it's been tricky sorting all that out.",-0.0166666666666666,0.1666666666666666,xyxyxz,xyxyxz,0.0,0.0
378,Precinct,Passive,6787793,1,treated kind tried help computer problems,They all treated me kind and tried to help with my computer problems.,0.6,0.9,too many people working on my one item at different times and the left hand did not seem to know what the right hand was doing all the stories about the computer was different about what they were going to do to it when picked it up the geek told me what was advised for me to go do which is what they already did the stories did not match about the repairs had different people tell me different story about it and what it needed,"Too many people working on my one item at different times and the left hand did not seem to know what the right hand was doing . All the stories about the computer was different about what they were going to do to it . When I picked it up the geek told me what was advised for me to go do, which is what they already did . The stories did not match about the repairs . Had 3 different people tell me a different story about it and what it needed.",0.1122448979591836,0.4908163265306123
2516,Precinct,Passive,6787766,1,request tune computer completed timely,My request to tune up computer was completed timely,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
477,Precinct,Passive,6787552,1,helpful representative patient,Helpful representative and patient with me.,0.0,0.0,will be going in for more classes till get proficient with this new phone,"Will be going in for more classes till I get proficient, with this new phone",0.3181818181818182,0.4772727272727273
308,Precinct,Passive,6787498,1,initially called best buy three issues three days phone calls get issues resolved fairness issue occurred due knocked offline seemed issue lead another issue cancelling programs properly restoring functioning lead call back several times time connecting different agent due problem losing contact agent able reconnect finally store get resolve instances call times agents resolved issues phone time seemed fiasco,"Initially called Best Buy with three issues . After three days of phone calls to get issues resolved in all fairness one issue occurred due to being knocked offline, it seemed one issue just lead into another issue, cancelling programs and not properly restoring them functioning which lead to me having to call back several times, each time connecting with different agent, Due to problem with losing contact with agent and not being able to reconnect, finally had to take it into store to get it resolve . While in other instances of having to call in, most times agents have resolved issues over phone, this time just seemed to be a fiasco.",0.1354166666666666,0.3541666666666667,due to working with multiple agents set of ratings were based on in store service other ratings hard to respond to due to having contact with mutiple agents,"Due to working with multiple agents, 1st set of ratings were based on in store service . Other ratings hard to respond to due to having contact with mutiple agents.",-0.1333333333333333,0.3333333333333333
1072,Autotech,Passive,6787470,1,good,it was very good,0.91,0.7800000000000001,the installation of the antenna was good the info to get it and have it installed was extremely poor call me and will explain jeff,The installation of the antenna was good . The info to get it and have it installed was extremely poor . call me and I will explain . 281-9894287 jeff,0.1499999999999999,0.6000000000000001
461,Precinct,Passive,6787417,1,good communication poor,The service was good but the communication was poor.,0.1499999999999999,0.6000000000000001,the service was for my new laptop the laptop had to be sent back to lenova but when it was repaired the national phone told me it was in the store and when got there it was not had to wait another days to get my laptop,"The service was for my new laptop . The laptop had to be sent back to Lenova but when it was repaired, the National phone told me it was in the store and when I got there it was not . I had to wait another 3 days to get my laptop",0.0681818181818181,0.2272727272727272
355,Precinct,Passive,6787409,1,always curious helpful,They always very curious and helpful.,-0.13,1.0,everything was great,Everything was great,0.8,0.75
404,Precinct,Passive,6787394,1,issue successfully resolved receive assistance possible options try working towards resolve,"My issue was not successfully resolved, but did receive assistance (other possible options to try) in working towards a resolve.",-0.1666666666666666,0.775,xyxyxz,xyxyxz,0.0,0.0
1146,Autotech,Passive,6787355,1,everything went perfectly except book appointment month,Everything went perfectly except I had to book my appointment a month out.,1.0,1.0,xyxyxz,xyxyxz,0.0,0.0
1383,Precinct,Passive,6787249,1,took mins check work good,took 30 mins to check in . the work was good.,0.7,0.6000000000000001,seem that they are overbooked or the employee did not show up for work,seem that they are overbooked or the employee did not show up for work.,0.0,0.0
142,Precinct,Passive,6787225,1,good fast,Good and fast service,0.4499999999999999,0.6000000000000001,the new space in milpitas is not open concept liked before where we can reach out to people now they are hiding behind we have access to only the host who is also not out all the time,The new space in Milpitas is not open concept . I liked before where we can reach out to people now they are hiding behind we have access to only the host who is also not out all the time.,0.0672727272727272,0.6909090909090909
18,Precinct,Passive,6787176,1,helpful good communication understood told,"helpful, good communication, understood what was told to me",0.7,0.6000000000000001,xyxyxz,xyxyxz,0.0,0.0
1258,Autotech,Passive,6787127,1,never never recommend however would representative colin plantation automotive facility helpful kind courteous,"I never never recommend; however, I would for your representative, Colin, in your Plantation automotive facility . He was very helpful, kind and courteous.",0.4666666666666666,0.7333333333333334,too many similar questions,Too many similar questions.,0.25,0.45
1436,Precinct,Passive,6787103,1,respect knowledge,I respect their knowledge.,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
1897,Autotech,Passive,6787056,1,impossible talk anyone phone questions,Because it is impossible to talk to anyone in the phone when I have questions,-0.6666666666666666,1.0,mike installed my splitter and was awesome he made the experience and would come to him any time he is an amazing common sense expert he deserves commendation,Mike installed my splitter and was awesome . He made the experience and I would come to him any time . He is an amazing common sense expert . He deserves a commendation.,0.4333333333333333,0.7999999999999999
868,Precinct,Passive,6787030,1,scheduling time easy guy friendly helpful problem fixed less hours surprising,"Scheduling the time was easy, the guy was friendly and helpful, the problem was fixed in less than 24 hours which was very surprising.",0.3303333333333333,0.45,xyxyxz,xyxyxz,0.0,0.0
558,Precinct,Passive,6787020,1,surprises,... a few surprises,-0.2,0.1,was unaware that my plan did not cover this service and was offered another plan accepted was charged for the new amount and credited with the balance timeprorated of the previous plan believe was credited twice,"I was unaware that my plan did not cover this service and was offered another plan . I accepted, was charged for the new amount and credited with the balance time-prorated of the previous plan . I believe I was credited twice.",-0.0101010101010101,0.3737373737373737
210,Precinct,Passive,6786954,1,gentleman good informativebut best buy needs updating inch monitor see screen chairs front sides,The gentleman was very good and informative...but best buy needs updating...have a 30 to 40 inch monitor so u can see the screen and chairs in front not on sides,0.955,0.54,best buy needs to have your phone service people for total tech support be in americanot india,Best Buy needs to have your phone service people for total tech support be in America .... not India,0.5,0.525
449,Precinct,Passive,6786936,1,software updates took place main problem resolved,"Not all of the software updates took place, but the main problem was resolved.",0.1666666666666666,0.3333333333333333,had to call frequently to check the status was not called or updated at all not all the issues were resolved and could not get through to the store out of country geek squad made an apt to come to my home to resolve the rest of the issues in month,I had to call frequently to check the status . I was not called or updated at all . Not all the issues were resolved and I could not get through to the store . Out of country geek squad made an apt . to come to my home to resolve the rest of the issues in a month.,0.35,0.65
333,Precinct,Passive,6786885,1,young fix issue still problems going back charge took less minutes lot money pay especially since purchased product best buy,"The young man did fix my issue, but I am still having problems . Not going back because of the charge of 40.00 and it took him less than 5 minutes . A lot of money to pay for a service especially since I purchased the product from Best Buy.",0.1866666666666666,0.3533333333333334,xyxyxz,xyxyxz,0.0,0.0
52,Precinct,Passive,6786855,1,team helpful however inform type iphone phone would replaced repaired told made appt typical process came appt said going see replacement phone confused took everything well would appreciated insight iphone repair going different,"The team was very helpful . They did not, however, inform me that because of the type of iPhone I had, the phone would be replaced and not repaired . I was told when I made the appt what the typical process was but when I came in for my appt, they said they were going to see if they had a replacement phone . I was very confused . They took care of everything well; I just would have appreciated the insight about how my iPhone repair was going to be different.",-0.0573333333333333,0.482,xyxyxz,xyxyxz,0.0,0.0
313,Precinct,Passive,6786775,1,good help member hwho helped gave score method seeing someone clear necessitated trips,I had very good help from the Geek squad member h=who helped me . I gave the score of 7 because the method of seeing someone was not clear and it necessitated 2 trips.,0.4299999999999999,0.5816666666666668,xyxyxz,xyxyxz,0.0,0.0
120,Precinct,Passive,6786755,1,agent helped check person great however device received best buy never notified best notified fedex call best buy see ready pickup hours delivered make appointment pickup following day available appointment,The agent that helped me check in and out (same person) was great . However when my device was received at best buy I was never notified by best or geek squad I was notified through FedEx and had to call best buy to see if it was ready for pickup 4 hours after it was delivered and had to make an appointment for pickup the following day because it was their only available appointment,0.4888888888888889,0.4194444444444445,already explained on the first question,I already explained on the first question,0.25,0.3333333333333333
375,Precinct,Passive,6786743,1,give even appointment waiting time long,"I did not give 10 because even when you have an appointment, waiting time is long",-0.05,0.4,xyxyxz,xyxyxz,0.0,0.0
598,Precinct,Passive,6786692,1,efficient,Very Efficient,0.2,0.3,xyxyxz,xyxyxz,0.0,0.0
368,Precinct,Passive,6786667,1,good high price,Good service but high price.,0.43,0.5700000000000001,xyxyxz,xyxyxz,0.0,0.0
136,Precinct,Passive,6786652,1,yet verify virus removed computer,I have yet to verify if the virus has been removed from my computer.,0.0,0.0,understand the need to make an appointment what do not like is that geek squad employees never acknowledge or even make eye contact with you when you are in line and they pass by you if you want to enhance the geek squad experience then at least greet you and say something to the effect of hi will be with you shortly or some acknowledgement that they can see you otherwise you might as well be an undocumented foreigner or person who is homeless you feel diminished by the experience,"I understand the need to make an appointment, what I do NOT like is that Geek Squad employees never acknowledge or even make eye contact with you when you are 1st in line and they pass by you . If you want to enhance the Geek Squad experience, then at least greet you and say something to the effect of ""Hi, I will be with you shortly"" or some acknowledgement that they can see you . Otherwise you might as well be an undocumented foreigner or a person who is homeless . You feel diminished by the experience.",-0.15,0.35
442,Precinct,Passive,6786435,1,guys store great impossible make contact department store via phone checkin ask questions unfortunately even called best buy corporate said couldnt connect via phone acceptable opinion,Guys at the store were great . It was impossible to make contact with the department at the store via phone to check-in and ask questions unfortunately . I even called Best Buy corporate and they said they couldn't connect to them via phone . Not acceptable in my opinion.,0.1266666666666666,0.61,need to have phone number to contact geek squad for updatesquestions,Need to have a phone number to contact geek squad for updates/questions,0.0,0.0
470,Precinct,Passive,6786392,1,good problem fixed,"Good service, problem not fixed; - (",0.3249999999999999,0.4,,.,0.0,0.0
207,Precinct,Passive,6786379,1,great know problem go best buy get help,"It is great to know if I have a problem, I can go into Best Buy and get help.",0.9,0.525,xyxyxz,xyxyxz,0.0,0.0
860,Precinct,Passive,6786314,1,helpful courteous,Very helpful and courteous,0.4,0.65,our warranty required sending our computer in for service it took month to receive it severely damaged in transit our geek squad representative replaced the computer with comparable model,Our warranty required sending our computer in for service . It took a month to receive it - severely damaged in transit . Our geek squad representative replaced the computer with a comparable model.,0.0,0.0
215,Precinct,Passive,6786307,1,good,good service,0.7,0.6000000000000001,,B,0.0,0.0
667,Precinct,Passive,6786160,1,appointments distant takes long get,"appointments are to distant, takes to long too get in",-0.075,0.375,replaced hard drive for the that was in the computer,replaced a 1G hard drive for the 2G that was in the computer,-0.2916666666666667,0.5416666666666666
1171,Precinct,Passive,6786125,1,helpful us,They have been very helpful to us.,0.2,0.3,xyxyxz,xyxyxz,0.0,0.0
2508,Precinct,Passive,6786063,1,wish would repair hardware,I wish Geek squad would repair hardware,0.0,0.0,needed hardware repair that geekdsquad does not provide,I needed hardware repair that Geekdsquad does not provide,0.0,0.0
1055,Precinct,Passive,6785846,1,good travel ways get day needed,"Service was very good, just had to travel a ways to get service the day I needed it.",0.91,0.7800000000000001,xyxyxz,xyxyxz,0.0,0.0
254,Precinct,Passive,6785818,1,satisfied,I was satisfied,0.5,1.0,good experience had to bring the laptop back because the battery is not hooked up properly,Good experience . I had to bring the laptop back because the battery is not hooked up properly,0.2333333333333333,0.2333333333333333
845,Precinct,Passive,6785785,1,get good explanation going erase computer,Did not get a good explanation .what geek squad going to erase . off my computer.,0.7,0.6000000000000001,no explanation about the app that was erase on my computer,No explanation about the app that was erase . on my computer.,0.0,0.0
